22,40,22+21+53+41+40,8.9,
22,42,22+21+42,4,
22,47,22+21+42+46+47,,
22,56,22+21+42+46+47+56,,
23,26,23+22+21+53+41+40+39+1+26,12.5,
23,1,23+22+21+53+41+40+39+1,12.5,
23,2,23+22+21+20+19+18+17+16+6+5+4+3+2,12.5,
23,27,23+22+21+20+19+18+17+16+6+5+4+3+2+27,12.5,
23,28,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28,12.5,
23,29,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29,12.5,
23,30,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30,12.5,
23,31,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31,12.5,
23,32,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32,12.5,
23,33,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33,12.5,
23,34,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34,12.5,
23,35,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35,12.5,
23,36,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36,12.5,
23,37,23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36+37,12.5,
23,3,23+22+21+20+19+18+17+16+6+5+4+3,8.9,
23,4,23+22+21+20+19+18+17+16+6+5+4,8.9,
23,5,23+22+21+20+19+18+17+16+6+5,8.9,
23,6,23+22+21+20+19+18+17+16+6,7.3,
23,16,23+22+21+20+19+18+17+16,7.3,
23,17,23+22+21+20+19+18+17,5.9,
23,18,23+22+21+20+19+18,5.9,
23,19,23+22+21+20+19,4.9,
23,20,23+22+21+20,4.9,
23,21,23+22+21,4,
23,22,23+22,4,
23,24,23+24,4,
23,25,23+24+25,4,
23,7,23+22+21+20+19+18+17+16+7,7.3,
23,8,23+22+21+20+19+18+17+16+7+8,7.3,
23,9,23+22+21+20+19+18+17+16+7+8+9,7.3,
23,10,23+22+21+20+19+18+17+16+7+8+9+10,8.9,
23,11,23+22+21+20+19+18+17+16+7+8+9+10+11,8.9,
23,12,23+22+21+20+19+18+17+16+7+8+9+10+11+12,8.9,
23,13,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13,8.9,
23,14,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14,8.9,
23,15,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15,8.9,
23,38,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38,8.9,
23,39,23+22+21+53+41+40+39,12.5,
23,40,23+22+21+53+41+40,8.9,
23,41,23+22+21+53+41,7.3,
23,53,23+22+21+53,5.9,
23,42,23+22+21+42,4,
23,54,23+22+21+42+46+42+54,10.5,
23,55,23+22+21+42+46+42+54+55,14.9,
23,43,23+22+21+42+46+42+54+43,12.6,
23,48,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48,8.9,
23,49,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49,8.9,
23,50,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50,10.5,
23,51,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51,10.5,
23,52,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51+52,10.5,
23,57,23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+57,10.5,
23,120,23+22+21+53+20+114+115+116+117+118+119+120,16.5,
23,119,23+22+21+53+20+114+115+116+117+118+119,16.5,
23,118,23+22+21+53+20+114+115+116+117+118,16.5,
23,117,23+22+21+53+20+114+115+116+117,16.5,
23,116,23+22+21+53+20+114+115+116,16.5,
23,115,23+22+21+53+20+114+115,14.9,
23,114,23+22+21+53+20+114,4.9,
23,111,23+22+21+53+111,8.9,
23,78,23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75+78,39.9,73.4
23,76,23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75+76,39.9,73.4
23,75,23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75,13.9,22.8
23,74,23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74,13.9,22.8
23,73,23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73,12,19.9
23,72,23+22+21+20+19+18+17+16+7+8+67+68+69+71+72,12,19.9
23,71,23+22+21+20+19+18+17+16+7+8+67+68+69+71,10.6,16.9
23,70,23+22+21+20+19+18+17+16+7+8+67+68+70,17.6,29.4
23,69,23+22+21+20+19+18+17+16+7+8+67+68+69,10,15.8
23,68,23+22+21+20+19+18+17+16+7+8+67+68,9.7,15.1
23,67,23+22+21+20+19+18+17+16+7+8+67,9.7,15.1
23,65,23+22+21+53+111+80+64+65,8.1,11.5
23,64,23+22+21+53+111+80+64,8.1,
23,80,23+22+21+53+111+80,8.9,
23,96,23+22+21+20+19+18+17+16+7+8+67+96,9.7,15.1
23,97,23+22+21+20+19+18+17+16+7+8+67+96+97,9.7,15.1
23,98,23+22+21+20+19+18+17+16+7+8+67+96+97+98,9.7,15.1
23,99,23+22+21+20+19+18+17+16+7+8+67+96+97+98+99,9.7,15.1
23,100,23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100,12.6,18
23,101,23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101,12.6,18
23,102,23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101+102,12.6,18
23,103,23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101+102+103,12.6,18
23,39,23+22+21+53+41+40+39,12.5,
23,40,23+22+21+53+41+40,8.9,
23,42,23+22+21+42,4,
23,47,23+22+21+42+46+47,,
23,56,23+22+21+42+46+47+56,,
24,26,24+23+22+21+53+41+40+39+1+26,12.5,
24,1,24+23+22+21+53+41+40+39+1,12.5,
24,2,24+23+22+21+20+19+18+17+16+6+5+4+3+2,12.5,
24,27,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27,12.5,
24,28,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28,12.5,
24,29,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29,12.5,
24,30,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30,12.5,
24,31,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31,12.5,
24,32,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32,12.5,
24,33,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33,12.5,
24,34,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34,12.5,
24,35,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35,12.5,
24,36,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36,12.5,
24,37,24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36+37,12.5,
24,3,24+23+22+21+20+19+18+17+16+6+5+4+3,8.9,
24,4,24+23+22+21+20+19+18+17+16+6+5+4,8.9,
24,5,24+23+22+21+20+19+18+17+16+6+5,8.9,
24,6,24+23+22+21+20+19+18+17+16+6,7.3,
24,16,24+23+22+21+20+19+18+17+16,7.3,
24,17,24+23+22+21+20+19+18+17,7.3,
24,18,24+23+22+21+20+19+18,5.9,
24,19,24+23+22+21+20+19,5.9,
24,20,24+23+22+21+20,4.9,
24,21,24+23+22+21,4.9,
24,22,24+23+22,4,
24,23,24+23,4,
24,25,24+25,4,
24,7,24+23+22+21+20+19+18+17+16+7,7.3,
24,8,24+23+22+21+20+19+18+17+16+7+8,7.3,
24,9,24+23+22+21+20+19+18+17+16+7+8+9,8.9,
24,10,24+23+22+21+20+19+18+17+16+7+8+9+10,8.9,
24,11,24+23+22+21+20+19+18+17+16+7+8+9+10+11,8.9,
24,12,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12,8.9,
24,13,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13,8.9,
24,14,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14,8.9,
24,15,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15,8.9,
24,38,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38,8.9,
24,39,24+23+22+21+53+41+40+39,12.5,
24,40,24+23+22+21+53+41+40,8.9,
24,41,24+23+22+21+53+41,7.3,
24,53,24+23+22+21+53,7.3,
24,42,24+23+22+21+42,4,
24,54,24+23+22+21+42+46+42+54,10.5,
24,55,24+23+22+21+42+46+42+54+55,14.9,
24,43,24+23+22+21+42+46+42+54+43,12.6,
24,48,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48,8.9,
24,49,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49,10.5,
24,50,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50,10.5,
24,51,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51,10.5,
24,52,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51+52,10.5,
24,57,24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+57,10.5,
24,120,24+23+22+21+53+20+114+115+116+117+118+119+120,16.5,
24,119,24+23+22+21+53+20+114+115+116+117+118+119,16.5,
24,118,24+23+22+21+53+20+114+115+116+117+118,16.5,
24,117,24+23+22+21+53+20+114+115+116+117,16.5,
24,116,24+23+22+21+53+20+114+115+116,16.5,
24,115,24+23+22+21+53+20+114+115,14.9,
24,114,24+23+22+21+53+20+114,4,
24,111,24+23+22+21+53+111,8.9,
24,78,24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75+78,39.9,73.4
24,76,24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75+76,39.9,73.4
24,75,24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75,13.9,22.8
24,74,24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74,13.9,22.8
24,73,24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73,12,19.9
24,72,24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72,12,19.9
24,71,24+23+22+21+20+19+18+17+16+7+8+67+68+69+71,10.6,16.9
24,70,24+23+22+21+20+19+18+17+16+7+8+67+68+70,17.6,29.4
24,69,24+23+22+21+20+19+18+17+16+7+8+67+68+69,10,15.8
24,68,24+23+22+21+20+19+18+17+16+7+8+67+68,9.7,15.1
24,67,24+23+22+21+20+19+18+17+16+7+8+67,9.7,15.1
24,65,24+23+22+21+53+111+80+64+65,8.1,11.5
24,64,24+23+22+21+53+111+80+64,8.1,
24,80,24+23+22+21+53+111+80,8.9,
24,96,24+23+22+21+20+19+18+17+16+7+8+67+96,9.7,15.1
24,97,24+23+22+21+20+19+18+17+16+7+8+67+96+97,9.7,15.1
24,98,24+23+22+21+20+19+18+17+16+7+8+67+96+97+98,9.7,15.1
24,99,24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99,9.7,15.1
24,100,24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100,12.6,18
24,101,24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101,12.6,18
24,102,24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101+102,12.6,18
24,103,24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101+102+103,12.6,18
24,39,24+23+22+21+53+41+40+39,12.5,
24,40,24+23+22+21+53+41+40,8.9,
24,42,24+23+22+21+42,4,
24,47,24+23+22+21+42+46+47,,
24,56,24+23+22+21+42+46+47+56,,
25,26,25+24+23+22+21+53+41+40+39+1+26,12.5,
25,1,25+24+23+22+21+53+41+40+39+1,12.5,
25,2,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2,12.5,
25,27,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27,12.5,
25,28,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28,12.5,
25,29,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29,12.5,
25,30,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30,12.5,
25,31,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31,12.5,
25,32,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32,12.5,
25,33,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33,12.5,
25,34,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34,12.5,
25,35,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35,12.5,
25,36,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36,12.5,
25,37,25+24+23+22+21+20+19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36+37,12.5,
25,3,25+24+23+22+21+20+19+18+17+16+6+5+4+3,8.9,
25,4,25+24+23+22+21+20+19+18+17+16+6+5+4,8.9,
25,5,25+24+23+22+21+20+19+18+17+16+6+5,8.9,
25,6,25+24+23+22+21+20+19+18+17+16+6,7.3,
25,16,25+24+23+22+21+20+19+18+17+16,7.3,
25,17,25+24+23+22+21+20+19+18+17,7.3,
25,18,25+24+23+22+21+20+19+18,7.3,
25,19,25+24+23+22+21+20+19,5.9,
25,20,25+24+23+22+21+20,5.9,
25,21,25+24+23+22+21,4.9,
25,22,25+24+23+22,4.9,
25,23,25+24+23,4,
25,24,25+24,4,
25,7,25+24+23+22+21+20+19+18+17+16+7,7.3,
25,8,25+24+23+22+21+20+19+18+17+16+7+8,7.3,
25,9,25+24+23+22+21+20+19+18+17+16+7+8+9,8.9,
25,10,25+24+23+22+21+20+19+18+17+16+7+8+9+10,8.9,
25,11,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11,8.9,
25,12,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12,8.9,
25,13,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13,8.9,
25,14,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14,8.9,
25,15,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15,8.9,
25,38,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38,8.9,
25,39,25+24+23+22+21+53+41+40+39,12.5,
25,40,25+24+23+22+21+53+41+40,8.9,
25,41,25+24+23+22+21+53+41,7.3,
25,53,25+24+23+22+21+53,7.3,
25,42,25+24+23+22+21+42,4,
25,54,25+24+23+22+21+42+46+42+54,10.5,
25,55,25+24+23+22+21+42+46+42+54+55,14.9,
25,43,25+24+23+22+21+42+46+42+54+43,12.6,
25,48,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48,10.5,
25,49,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49,10.5,
25,50,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50,10.5,
25,51,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51,10.5,
25,52,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51+52,10.5,
25,57,25+24+23+22+21+20+19+18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+57,10.5,
25,120,25+24+23+22+21+53+20+114+115+116+117+118+119+120,17.6,
25,119,25+24+23+22+21+53+20+114+115+116+117+118+119,17.6,
25,118,25+24+23+22+21+53+20+114+115+116+117+118,17.6,
25,117,25+24+23+22+21+53+20+114+115+116+117,17.6,
25,116,25+24+23+22+21+53+20+114+115+116,17.6,
25,115,25+24+23+22+21+53+20+114+115,16.6,
25,114,25+24+23+22+21+53+20+114,4,
25,111,25+24+23+22+21+53+111,8.9,
25,78,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75+78,39.9,73.4
25,76,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75+76,39.9,73.4
25,75,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74+75,13.9,22.8
25,74,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73+74,13.9,22.8
25,73,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72+73,12,19.9
25,72,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69+71+72,12,19.9
25,71,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69+71,10.6,16.9
25,70,25+24+23+22+21+20+19+18+17+16+7+8+67+68+70,17.6,29.4
25,69,25+24+23+22+21+20+19+18+17+16+7+8+67+68+69,10,15.8
25,68,25+24+23+22+21+20+19+18+17+16+7+8+67+68,9.7,15.1
25,67,25+24+23+22+21+20+19+18+17+16+7+8+67,9.7,15.1
25,65,25+24+23+22+21+53+111+80+64+65,8.1,11.5
25,64,25+24+23+22+21+53+111+80+64,8.1,
25,80,25+24+23+22+21+53+111+80,8.9,
25,96,25+24+23+22+21+20+19+18+17+16+7+8+67+96,9.7,15.1
25,97,25+24+23+22+21+20+19+18+17+16+7+8+67+96+97,9.7,15.1
25,98,25+24+23+22+21+20+19+18+17+16+7+8+67+96+97+98,9.7,15.1
25,99,25+24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99,9.7,15.1
25,100,25+24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100,12.6,18
25,101,25+24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101,12.6,18
25,102,25+24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101+102,12.6,18
25,103,25+24+23+22+21+20+19+18+17+16+7+8+67+96+97+98+99+100+101+102+103,12.6,18
25,39,25+24+23+22+21+53+41+40+39,12.5,
25,40,25+24+23+22+21+53+41+40,8.9,
25,42,25+24+23+22+21+42,4,
25,47,25+24+23+22+21+42+46+47,,
25,56,25+24+23+22+21+42+46+47+56,,
7,26,7+16+6+5+4+3+2+1+26,10.5,
7,1,7+16+6+5+4+3+2+1,10.5,
7,2,7+16+6+5+4+3+2,10.5,
7,27,7+16+6+5+4+3+2+27,10.5,
7,28,7+16+6+5+4+3+2+27+28,10.5,
7,29,7+16+6+5+4+3+2+27+28+29,10.5,
7,30,7+16+6+5+4+3+2+27+28+29+30,12.5,
7,31,7+16+6+5+4+3+2+27+28+29+30+31,12.5,
7,32,7+8+9+10+11+12+13+14+15+38+48+32,12.5,
7,33,7+16+6+5+4+3+2+27+28+29+30+31+32+33,12.5,
7,34,7+16+6+5+4+3+2+27+28+29+30+31+32+33+34,12.5,
7,35,7+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35,12.5,
7,36,7+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36,12.5,
7,37,7+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36+37,12.5,
7,3,7+16+6+5+4+3,5.9,
7,4,7+16+6+5+4,4.9,
7,5,7+16+6+5,4.9,
7,6,7+16+6,4,
7,16,7+16,4,
7,17,7+16+17,4,
7,18,7+16+17+18,4,
7,19,7+16+17+18+19,4.9,
7,20,7+16+17+18+19+20,4.9,
7,21,7+16+17+18+19+20+21,5.9,
7,22,7+16+17+18+19+20+21+22,5.9,
7,23,7+16+17+18+19+20+21+22+23,7.3,
7,24,7+16+17+18+19+20+21+22+23+24,7.3,
7,25,7+16+17+18+19+20+21+22+23+24+25,7.3,
7,8,7+8,4,
7,9,7+8+9,4,
7,10,7+8+9+10,4.9,
7,11,7+8+9+10+11,4.9,
7,12,7+8+9+10+11+12,5.9,
7,13,7+8+9+10+11+12+13,5.9,
7,14,7+8+9+10+11+12+13+14,7.3,
7,15,7+8+9+10+11+12+13+14+15,7.3,
7,38,7+8+9+10+11+12+13+14+15+38,7.3,
7,39,7+16+6+5+4+3+2+1+39,10.5,
7,40,7+16+17+18+19+20+21+53+41+40,4.9,
7,41,7+16+17+18+19+20+21+53+41,4,
7,53,7+16+17+18+19+20+21+53,4,
7,42,7+16+17+18+19+20+21+42,7.3,
7,54,7+16+17+18+19+20+21+42+46+42+54,12.6,
7,55,7+16+17+18+19+20+21+42+46+42+54+55,17.9,
7,43,7+16+17+18+19+20+21+42+46+42+54+43,14.9,
7,48,7+8+9+10+11+12+13+14+15+38+48,7.3,
7,49,7+8+9+10+11+12+13+14+15+38+48+49,8.9,
7,50,7+8+9+10+11+12+13+14+15+38+48+49+50,8.9,
17,72,17+16+7+8+67+68+69+71+72,9.3,17.2
17,71,17+16+7+8+67+68+69+71,7.9,14.2
17,70,17+16+7+8+67+68+70,13.7,25.5
17,69,17+16+7+8+67+68+69,7.3,13.1
17,68,17+16+7+8+67+68,6.8,12.2
17,67,17+16+7+8+67,6.8,12.2
17,65,17+16+7+8+65,4.8,8.2
17,64,17+16+7+8+65+64,4.8,8.2
17,80,17+16+6+5+4+3+80,5.9,
17,96,17+16+7+8+67+96,6.9,12.3
17,97,17+16+7+8+67+96+97,6.9,12.3
17,98,17+16+7+8+67+96+97+98,6.9,12.3
17,99,17+16+7+8+67+96+97+98+99,6.9,12.3
17,100,17+16+7+8+67+96+97+98+99+100,8.7,14.1
17,101,17+16+7+8+67+96+97+98+99+100+101,8.7,14.1
17,102,17+16+7+8+67+96+97+98+99+100+101+102,8.7,14.1
17,103,17+16+7+8+67+96+97+98+99+100+101+102+103,8.7,14.1
17,39,17+16+6+5+4+3+2+1+39,10.5,
17,40,17+18+19+20+21+53+41+40,4.9,
17,42,17+18+19+20+21+42,5.9,
17,47,17+18+19+20+21+42+46+47,,
17,56,17+18+19+20+21+42+46+47+56,,
18,26,18+17+16+6+5+4+3+2+1+26,10.5,
18,1,18+17+16+6+5+4+3+2+1,10.5,
18,2,18+17+16+6+5+4+3+2,10.5,
18,27,18+17+16+6+5+4+3+2+27,10.5,
18,28,18+17+16+6+5+4+3+2+27+28,10.5,
18,29,18+17+16+6+5+4+3+2+27+28+29,12.5,
18,30,18+17+16+6+5+4+3+2+27+28+29+30,12.5,
18,31,18+17+16+6+5+4+3+2+27+28+29+30+31,12.5,
18,32,18+17+16+6+5+4+3+2+27+28+29+30+31+32,12.5,
18,33,18+17+16+6+5+4+3+2+27+28+29+30+31+32+33,12.5,
18,34,18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34,12.5,
18,35,18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35,12.5,
18,36,18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36,12.5,
18,37,18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36+37,12.5,
18,3,18+17+16+6+5+4+3,5.9,
18,4,18+17+16+6+5+4,5.9,
18,5,18+17+16+6+5,4.9,
18,6,18+17+16+6,4.9,
18,16,18+17+16,4,
18,17,18+17,4,
18,19,18+19,4,
18,20,18+19+20,4,
18,21,18+19+20+21,4.9,
18,22,18+19+20+21+22,4.9,
18,23,18+19+20+21+22+23,5.9,
18,24,18+19+20+21+22+23+24,5.9,
18,25,18+19+20+21+22+23+24+25,7.3,
18,7,18+17+16+7,4,
18,8,18+17+16+7+8,4.9,
18,9,18+17+16+7+8+9,4.9,
18,10,18+17+16+7+8+9+10,5.9,
18,11,18+17+16+7+8+9+10+11,5.9,
18,12,18+17+16+7+8+9+10+11+12,7.3,
18,13,18+17+16+7+8+9+10+11+12+13,7.3,
18,14,18+17+16+7+8+9+10+11+12+13+14,7.3,
18,15,18+17+16+7+8+9+10+11+12+13+14+15,7.3,
18,38,18+17+16+7+8+9+10+11+12+13+14+15+38,7.3,
18,39,18+19+20+21+53+41+40+39,10.5,
18,40,18+19+20+21+53+41+40,5.9,
18,41,18+19+20+21+53+41,4.9,
18,53,18+19+20+21+53,4,
18,42,18+19+20+21+42,5.9,
18,54,18+19+20+21+42+46+42+54,10.5,
18,55,18+19+20+21+42+46+42+54+55,14.9,
18,43,18+19+20+21+42+46+42+54+43,12.6,
18,48,18+17+16+7+8+9+10+11+12+13+14+15+38+48,8.9,
18,49,18+17+16+7+8+9+10+11+12+13+14+15+38+48+49,8.9,
18,50,18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50,8.9,
18,51,18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51,8.9,
18,52,18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+51+52,8.9,
18,57,18+17+16+7+8+9+10+11+12+13+14+15+38+48+49+50+57,8.9,
18,120,18+19+20+114+115+116+117+118+119+120,15,
18,119,18+19+20+114+115+116+117+118+119,15,
18,118,18+19+20+114+115+116+117+118,15,
18,117,18+19+20+114+115+116+117,15,
18,116,18+19+20+114+115+116,15,
18,115,18+19+20+114+115,14,
18,114,18+19+20+114,6,
18,111,18+19+20+53+111,5.9,
18,78,18+17+16+7+8+67+68+69+71+72+73+74+75+78,37.6,71.1
18,76,18+17+16+7+8+67+68+69+71+72+73+74+75+76,37.6,71.1
18,75,18+17+16+7+8+67+68+69+71+72+73+74+75,10.9,19.8
18,74,18+17+16+7+8+67+68+69+71+72+73+74,10.9,19.8
18,73,18+17+16+7+8+67+68+69+71+72+73,10.1,18
18,72,18+17+16+7+8+67+68+69+71+72,10.1,18
18,71,18+17+16+7+8+67+68+69+71,8.8,15.1
18,70,18+17+16+7+8+67+68+70,14.6,26.4
18,69,18+17+16+7+8+67+68+69,8.2,14
18,68,18+17+16+7+8+67+68,7.8,13.2
18,67,18+17+16+7+8+67,7.8,13.2
18,65,18+17+16+7+8+65,5.6,9
18,64,18+17+16+7+8+65+64,5.6,9
18,80,18+17+16+6+5+4+3+80,5.9,
18,96,18+17+16+7+8+67+96,7.9,13.3
18,97,18+17+16+7+8+67+96+97,7.9,13.3
18,98,18+17+16+7+8+67+96+97+98,7.9,13.3
18,99,18+17+16+7+8+67+96+97+98+99,7.9,13.3
18,100,18+17+16+7+8+67+96+97+98+99+100,9.5,14.9
18,101,18+17+16+7+8+67+96+97+98+99+100+101,9.5,14.9
18,102,18+17+16+7+8+67+96+97+98+99+100+101+102,9.5,14.9
18,103,18+17+16+7+8+67+96+97+98+99+100+101+102+103,9.5,14.9
18,39,18+19+20+21+53+41+40+39,10.5,
18,40,18+19+20+21+53+41+40,5.9,
18,42,18+19+20+21+42,5.9,
18,47,18+19+20+21+42+46+47,,
18,56,18+19+20+21+42+46+47+56,,
19,26,19+18+17+16+6+5+4+3+2+1+26,12.5,
19,1,19+18+17+16+6+5+4+3+2+1,12.5,
19,2,19+18+17+16+6+5+4+3+2,12.5,
19,27,19+18+17+16+6+5+4+3+2+27,12.5,
19,28,19+18+17+16+6+5+4+3+2+27+28,12.5,
19,29,19+18+17+16+6+5+4+3+2+27+28+29,12.5,
19,30,19+18+17+16+6+5+4+3+2+27+28+29+30,12.5,
19,31,19+18+17+16+6+5+4+3+2+27+28+29+30+31,12.5,
19,32,19+18+17+16+6+5+4+3+2+27+28+29+30+31+32,12.5,
19,33,19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33,12.5,
19,34,19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34,12.5,
19,35,19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35,12.5,
19,36,19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36,12.5,
19,37,19+18+17+16+6+5+4+3+2+27+28+29+30+31+32+33+34+35+36+37,12.5,
19,3,19+18+17+16+6+5+4+3,7.1,
